adult,backdrop_path,genre_ids,id,Title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,query_year,Year_released,media_type,origin_country,original_name,first_air_date
False,/32l2szM3oY7kdI3TMBral5dsc2E.jpg,"[27, 878]",8851,The Blob,en,The Blob,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",3.9484,/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,1958-09-10,False,False,6.224,673,1958,1958,film,,,
False,/wpz62HFxCGaMX6jImELAspwqjT1.jpg,"[878, 27, 18]",11815,The Fly,en,The Fly,"Industrialist François Delambre is called late at night by his sister-in-law, Helene, who tells him that she has just killed her husband. Reluctant at first, she eventually explains to the police that he invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber.",4.39,/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,1958-07-16,False,False,7.037,614,1958,1958,film,,,
False,/f2CGKEEkQ7q9j5bZ1545VTxRaOK.jpg,"[878, 27]",27179,It! The Terror from Beyond Space,en,It! The Terror from Beyond Space,"The first manned expedition to Mars is invaded by an unknown life form, which stows away on the rescue ship.",1.7975,/scPw7bBH3PDAHHT48W0fevQeMO8.jpg,1958-07-31,False,False,5.9,118,1958,1958,film,,,
False,/mnHVOgE2JbAyLYtMJ8z064KiE9P.jpg,"[27, 878]",3127,The Revenge of Frankenstein,en,The Revenge of Frankenstein,"Rescued from the guillotine by his devoted dwarf Fritz, the Baron relocates to Carlsbruck, where he continues his gruesome experiments.",1.9595,/3SKLAELeQFislTtdXF9r1aVp4a7.jpg,1958-06-01,False,False,6.582,152,1958,1958,film,,,
False,/559Re7tkL1gBtT7lprUROGwhZjs.jpg,"[878, 18, 27]",18724,Attack of the 50 Foot Woman,en,Attack of the 50 Foot Woman,"When an abused wife grows to giant size because of an alien encounter and an aborted murder attempt, she goes after her cheating husband with revenge on her mind.",1.7198,/y661j8lD78zuV2sDGF5uc6nU7KF.jpg,1958-05-18,False,False,4.817,169,1958,1958,film,,,
False,/5fecahtvSbL4ZCMytkas7styNWb.jpg,"[12, 878]",19759,The Fabulous World of Jules Verne,cs,Vynález zkázy,"As the world progresses into the industrial age, a professor studying the ""nature of pure matter"" is spirited away by a would-be dictator and connived into building a super-bomb, as a  young reporter and a girl rescued from the sea attempt to warn him of their mutual kidnapper's intentions to dominate the world with a new and more-deadly-yet  weapon.",1.723,/aJ9GqbghpkPJ4siOycoCXEdVC1u.jpg,1958-08-22,False,False,7.2,89,1958,1958,film,,,
False,/zOk75ZjFvjKZ7xCIVPIrdRfvXgR.jpg,"[27, 878]",43143,The Crawling Eye,en,The Trollenberg Terror,"A United Nations investigator crosses paths with a pair of psychic sisters on his way to Trollenberg observatory in the Swiss Alps, which has been plagued by a series of mountaineer disappearances that may be related to a radioactive cloud at the mountain's south face.",1.6239,/jGsu39wlddcl7JxvOVqhBQ1TTEp.jpg,1958-07-07,False,False,4.778,97,1958,1958,film,,,
False,/4ZEW1hpw4EIJymClhtZO3ToMj4I.jpg,"[27, 878]",43115,Earth vs. the Spider,en,Earth vs. the Spider,"Teenagers from a small town and their high school science teacher join forces to battle a giant mutant spider, living in a cave nearby and getting hungry.",1.5489,/4uns8WSxu9LSFv0FkJP8uv6Q5kQ.jpg,1958-09-01,False,False,4.789,71,1958,1958,film,,,
False,/tTqPtvTvZMqemXibLK3NiKv2gaG.jpg,"[27, 878]",44585,Attack of the Puppet People,en,Attack of the Puppet People,A deranged scientist creates a ray that can shrink people down to doll size.,1.4619,/tN8lARzROe06PIOFhEyB6nyT1D3.jpg,1958-04-01,False,False,5.063,64,1958,1958,film,,,
False,/3PedPRnQUuB4XCaVmCWv2nHrmBA.jpg,"[27, 878]",29347,Fiend Without a Face,en,Fiend Without a Face,"An American airbase in Canada provokes resentment from the nearby residents after fallout from nuclear experiments at the base are blamed for a recent spate of disappearances. A captain from the airbase is assigned to investigate, and begins to suspect that an elderly British scientist who lives near the base and conducts research in the field of mind over matter knows more than he is letting on..",1.4882,/mvy9fNmdFIMlStKVFWUvMP8JpNX.jpg,1958-07-03,False,False,6.06,92,1958,1958,film,,,
False,/lyMHBfrO2PtVZcWDcsGCgebuFLU.jpg,"[27, 878]",43117,I Married a Monster from Outer Space,en,I Married a Monster from Outer Space,"Aliens from Outer Space are slowly switching places with real humans -- one of the first being a young man about to get married. Slowly, his new wife realizes something is wrong, and her suspicions are confirmed when her husband's odd behaviour begins to show up in other townspeople.",1.2201,/a38yzngqdcauRc0p9WEeZgvT2xU.jpg,1958-10-01,False,False,6.0,67,1958,1958,film,,,
False,/11MQfePzM4i4hFYIiIRJVBtsM5D.jpg,"[27, 878]",109122,Night of the Blood Beast,en,Night of the Blood Beast,An astronaut returns to Earth as the no-pulse host of an alien monster's embryos; he is discovered by a loony farmer who find ways to feed his new critter.,1.1037,/sgA7DNvk3WuLsicTikuC8v87JTo.jpg,1958-08-01,False,False,3.9,59,1958,1958,film,,,
False,/ePaocQD9w1O3WzF7YVYYfcKRBmn.jpg,"[27, 878]",34593,Monster on the Campus,en,Monster on the Campus,"A college paleontology professor acquires a newly discovered specimen of a coelacanth, but while examining it, he is accidentally exposed to its blood, and finds himself periodically turning into a murderous Neanderthal man.",1.0537,/oHpJmCYZq5qnDP1MSeUAEBE44gU.jpg,1958-10-15,False,False,6.1,53,1958,1958,film,,,
False,/fNeaL33dEMm9f2p3I7ClwBDKZjK.jpg,"[878, 27]",31243,The Robot vs. The Aztec Mummy,es,La momia azteca contra el robot humano,A mad doctor builds a robot in order to steal a valuable Aztec treasure from a tomb guarded by a centuries old living mummy.,0.7126,/z5NR8SLZQ9bcSXig9z72YLAqtzt.jpg,1958-07-17,False,False,2.952,63,1958,1958,film,,,
False,/43dqA9y3AemRodttKFlJruZoiQ4.jpg,"[16, 35, 878]",83794,Hare-Way to the Stars,en,Hare-Way to the Stars,"Bugs Bunny groggily climbs out of bed and his hole and, unknowingly, into a rocket ship that's parked directly above. It transports him into outer space, where he is chased by martians.",0.7308,/uNnpbN9vdRMIXCw7TTnrzwzZyXz.jpg,1958-03-29,False,False,7.1,61,1958,1958,film,,,
False,/kiRjFt3UYI8j75h7JVlvz0jM1NM.jpg,"[878, 18, 10749]",35412,On the Beach,en,On the Beach,"In 1964, atomic war wipes out humanity in the northern hemisphere; one American submarine finds temporary safe haven in Australia, where life-as-usual covers growing despair. In denial about the loss of his wife and children in the holocaust, American Captain Towers meets careworn but gorgeous Moira Davidson, who begins to fall for him. The sub returns after reconnaissance a month (or less) before the end; will Towers and Moira find comfort with each other?",4.038,/lTDuj5zalrI0fpQel7UfPHTexTK.jpg,1959-12-17,False,False,6.709,244,1959,1959,film,,,
False,/4ZtUpel6ETB9GBl6m0JXZDzz3Qo.jpg,"[878, 27, 9648]",43105,The Alligator People,en,The Alligator People,"Under therapeutic hypnosis, a seemingly well-adjusted young woman tells a fantastic story, verified by lie detector, of her forgotten marriage to a man who disappeared on the day of their honeymoon, and of her search for him which takes her to a lonely mansion in a remote section of swampland tenanted by snakes, alligators, a drunken one-armed lout, a mysterious doctor, and a cold-hearted elderly woman who lives alone in a brooding manse.",1.7936,/7YsmJfZvQQG0V640rLlFPpxReWB.jpg,1959-07-16,False,False,5.646,65,1959,1959,film,,,
False,/sTWRSQbyprCfMw31Lgp3jZrdc6u.jpg,"[27, 878]",28770,The Man Who Could Cheat Death,en,The Man Who Could Cheat Death,"Dr. Bonner plans to live forever through periodic gland transplants from younger, healthier human victims. Bonner looks about 40; he's really 104 years old. But people are starting to get suspicious, and he may not make 200.",1.6018,/xL8b3Q88zCzW8JFr2NK8cqqR1kL.jpg,1959-06-15,False,False,5.8,79,1959,1959,film,,,
False,/aPuWkZFQEZKLxFvhrTRGNwfFuE0.jpg,"[878, 28]",62472,Battle in Outer Space,ja,宇宙大戦争,"In 1965, the space station JSS-3 is destroyed by a fleet of UFOs, which then begin a global siege on Earth, using rays to manipulate gravity and control the minds of men. In response, a global council meeting is held to determine the source of the attacks and prepare a rocket ship armada for a counter-attack, a true battle in outer space. . .  The film is a sequel of sorts to Toho's THE MYSTERIANS in the reprise of the Etsuko Shiraishi character of that film as its heroine.  It was edited to 74 minutes for its American release.",1.5693,/dKAqyu8aiYlnmAHzOzJt69B6m20.jpg,1959-12-26,False,False,5.9,50,1959,1959,film,,,
False,/50SrfUT73FZNO81pESkLexx8E8W.jpg,"[27, 878]",38126,Return of the Fly,en,Return of the Fly,"Fifteen years after his father's experiments with matter transmission fail, Philippe Delambre and his uncle François attempt to create a matter transmission device on their own. However, their experiments have disastrous results, turning Philippe into a horrible half-man, half-fly creature.",1.5141,/a6w010kxAZfr0wsW7OiZgvkMwtN.jpg,1959-07-22,False,False,6.1,270,1959,1959,film,,,
False,/t7tqV852hw3Kvp5TXyGokWTdlGK.jpg,"[878, 27]",27545,The Wasp Woman,en,The Wasp Woman,"The head of a major cosmetics company experiments on herself with a youth formula made from royal jelly extracted from wasps, but the formula's side effects have deadly consequences.",1.6627,/6yU5PuyeXX7EHG5d1AdWMforNfn.jpg,1959-10-30,False,False,4.484,122,1959,1959,film,,,
False,/7l9Qn4nm8WFObVwBCyhfbwc2H59.jpg,"[18, 878, 10749]",4928,"The World, the Flesh and the Devil",en,"The World, the Flesh and the Devil","Ralph Burton is a miner who is trapped for several days as a result of a cave-in. When he finally manages to dig himself out, he realizes that all of mankind seems to have been destroyed in a nuclear holocaust. He travels to New York City only to find it deserted. Making a life for himself there, he is flabbergasted to eventually find Sarah Crandall, who also managed to survive. Together, they form a close friendship until the arrival of Benson Thacker who has managed to pilot his small boat into the city's harbor. At this point, tensions rise between the three, particularly between Thacker, who is white, and Burton, who is black.",1.4731,/uMB51OAkdrAx7r1dztvLub6RyPJ.jpg,1959-05-01,False,False,6.4,80,1959,1959,film,,,
False,/z9yXcMBSq2UUBgM8h1V92sD7NZN.jpg,"[27, 878]",22718,Attack of the Giant Leeches,en,Attack of the Giant Leeches,"A backwoods game warden and a local doctor discover that giant leeches are responsible for disappearances and deaths in a local swamp, but the local police don't believe them.",1.3997,/n3dAhWfWxsNQJ5ZUcn8Q3mW8EIP.jpg,1959-07-15,False,False,4.099,86,1959,1959,film,,,
False,/zdEl16XpaRA7JPrEw0A7xDGHE9e.jpg,"[878, 27]",43093,The Giant Behemoth,en,"Behemoth, the Sea Monster",Marine atomic tests cause changes in the ocean's ecosystem resulting in dangerous blobs of radiation and the resurrection of a dormant dinosaur which threatens London.,1.4178,/bOt8hqIipLjyiqjb4y4gklEwz5T.jpg,1959-03-03,False,False,5.817,60,1959,1959,film,,,
False,/1B5C0rHsyPtQzWsnl1QU5ilZBJq.jpg,"[878, 27]",26854,4D Man,en,4D Man,"Two brothers, scientists Scott and Tony Nelson, develop an amplifier which enables a person to enter a 4th dimensional state, allowing him to pass through any object. Scott experiments on himself and discovers that each time he passes through something he ages rapidly. He begins killing people, sucking out their life energies and regaining his youth as a result.",1.41,/2i5VFcrWVDVD7dgzou2YS9Fchk7.jpg,1959-10-07,False,False,5.8,61,1959,1959,film,,,
False,/1IdrA9gdSkiLo5NJgA5RKK4vXF8.jpg,"[27, 878]",26857,The Tingler,en,The Tingler,A pathologist experiments with a deaf-mute woman who is unable to scream to prove that humans die of fright due to an organism he names The Tingler that lives within each person on the spinal cord and is suppressed only when people scream when scared.,1.1931,/jDuKIccxR0lsdWlYuWiu03hkwnN.jpg,1959-07-29,False,False,6.359,198,1959,1959,film,,,
False,/tL96NSWrcmkcBEH7JVt7x5Jhnwh.jpg,"[12, 878, 27]",6974,The Angry Red Planet,en,The Angry Red Planet,The first manned flight to Mars returns after having been out of communications since it had arrived on Mars. What would it reveal?,1.431,/jtY9aJjUdbw6CaQ3rHQW6WJKB6g.jpg,1959-11-23,False,False,5.555,82,1959,1959,film,,,
False,/4kUnuf67zJlqOB6CaryXwsqDhgv.jpg,"[27, 878]",43109,The Killer Shrews,en,The Killer Shrews,"Trapped on a remote island by a hurricane, a group discover a doctor has been experimenting on creating half sized humans. Unfortunately, his experiments have also created giant shrews, who when they have run out of small animals to eat, turn on the humans.",0.9981,/2agTmqPg2we1gd4Fr1p2UNAMORI.jpg,1959-06-25,False,False,4.511,95,1959,1959,film,,,
False,/sbtAGCz7GIVgHHbAT9AO28QOCVM.jpg,"[27, 878]",34077,The Giant Gila Monster,en,The Giant Gila Monster,"A small town in Texas finds itself under attack from a hungry, fifty-foot-long gila monster. No longer content to forage in the desert, the giant lizard begins chomping on motorists and train passengers before descending upon the town itself. Only Chase Winstead, a quick-thinking mechanic, can save the town from being wiped out.",0.8551,/o7LI2NQ0KtDaVaIYYhZ9PHFDV37.jpg,1959-06-25,False,False,4.3,57,1959,1959,film,,,
False,/8VWhM8zR1Dy38kVrGduqr5I4fcM.jpg,"[27, 878, 12]",28063,"Caltiki, the Immortal Monster",it,Caltiki il mostro immortale,Academic researchers are chased by a nuclear-hot specimen of ancient Mayan blob.,1.0634,/jS8eyq1MfK84GrkM708UkBE29hm.jpg,1959-08-07,False,False,5.8,54,1959,1959,film,,,
False,/mUMttVYif1VVyeYhigkBHLb8K2b.jpg,"[878, 27, 18]",28955,First Man into Space,en,First Man into Space,"The first pilot to leave Earth's atmosphere lands, then vanishes; but something with a craving for blood prowls the countryside...",1.0189,/lKBIGRetSbZ6cBRWqaNzwHvkgy9.jpg,1959-02-01,False,False,5.102,59,1959,1959,film,,,
False,/kkOZz1mNVvZSrRzc02gaE2lPxX7.jpg,"[80, 27, 878, 10749, 53]",35139,Teenagers from Outer Space,en,Teenagers from Outer Space,"A young alien falls for a pretty teenage Earth girl and they team up to try to stop the plans of his invading cohorts, who intend to use Earth as a food-breeding ground for giant lobsters from their planet.",0.7089,/lb8hW24LHSllzlHSOjCwOx2o07D.jpg,1959-06-01,False,False,4.119,63,1959,1959,film,,,
False,/bUA6Fu0C2jGqrjn0A9AJwTRpq41.jpg,"[53, 12, 14, 878, 10749]",2134,The Time Machine,en,The Time Machine,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,4.2993,/sotBnRlFJ67cPisjAUXzbPxi9kC.jpg,1960-05-25,False,False,7.361,932,1960,1960,film,,,
False,/tlQ2OBQAC7woOTZgk1vE9U69vQT.jpg,"[27, 878]",11773,Village of the Damned,en,Village of the Damned,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.",2.1808,/qcpXud1UjQzlSe9A062w8Wqgira.jpg,1960-06-16,False,False,7.2,506,1960,1960,film,,,
False,/z5Dttswiv2w78RNclaB9CGclpWo.jpg,"[12, 14, 878]",2982,The Lost World,en,The Lost World,Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.,2.5112,/tiBTklBzxgdmcNPTIAtQtL7MkH.jpg,1960-07-13,False,False,5.83,115,1960,1960,film,,,
False,/6trIEq8wjlfDBUkJmpTzt8f2yB1.jpg,"[27, 878]",3025,The Two Faces of Dr. Jekyll,en,The Two Faces of Dr. Jekyll,"After a series of scientific experiments directed towards freeing the inner man and controlling human personalities, the kindly, generous Dr Henry Jekyll succeeds in freeing his own alter ego, Edward Hyde, a sadistic, evil creature whose pleasure is murder.",1.8681,/sPhV0P8L1stGYLWtnQOAYYv031q.jpg,1960-10-24,False,False,6.132,133,1960,1960,film,,,
False,/6hObqW3SO5vzPVRsPwrx3hYZljc.jpg,"[10770, 878, 27]",3026,Experiment in Evil,fr,Le Testament du docteur Cordelier,"Dr. Cordelier, living in a suburb of Paris, withdraws from society to pursue research into the functioning of the human brain. His lifelong friend, Maître Joly, becomes concerned when Cordelier draws up a will that bequeaths his entire estate to a stranger, Monsieur Opale; he cannot understand why Cordelier defends him, considering Opale attacks women and children. After a colleague is killed, Joly confronts Cordelier and discovers the truth behind his friend's behavior.",1.7418,/9Rlm1ynzU39TGKHdjvGziLVBSWg.jpg,1960-07-04,False,False,6.72,50,1960,1960,film,,,
